Timestamp,Price,Volume
1742407480875,2027.44,1.75876e+10
1742411082005,2055.77,1.92336e+10
1742414688809,2033.47,2.06295e+10
1742418097640,2032.74,1.83049e+10
1742421888861,2040.97,2.09869e+10
1742425498671,2049.84,2.05575e+10
1742429096717,2060.73,2.03747e+10
1742432731854,2030.81,2.05719e+10
1742436261133,2025.63,2.08606e+10
1742442147861,2027.53,2.09868e+10
1742443556943,2023.95,2.1408e+10
1742447333538,2021.8,2.11715e+10
1742451427029,2020.81,2.10892e+10
1742454564690,2012.17,2.12072e+10
1742457881000,2009.09,2.13866e+10
1742461762215,2017.77,2.17436e+10
1742465096313,2005.76,2.16796e+10
1742468985193,1983.71,2.07859e+10
1742472569745,1987.95,1.90915e+10
1742475895063,1995.56,1.86229e+10
1742479479455,1986.03,1.78607e+10
1742483352663,1988.01,1.77282e+10
1742486688493,1970.01,1.70844e+10
1742490076205,1955.47,1.7789e+10
1742493872432,1966.48,1.61248e+10
1742497528751,1968.77,1.59897e+10
1742500914241,1973.31,1.51437e+10
1742504797681,1980.72,1.49473e+10
1742508288705,1975.63,1.45995e+10
1742511890613,1975.74,1.44699e+10
1742515599463,1979.91,1.42834e+10
1742519096875,1990.59,1.39263e+10
1742522694955,1993.58,1.36835e+10
1742526245676,1987.97,1.34269e+10
1742529895311,1979.48,1.33785e+10
1742533220279,1984.01,1.34019e+10
1742537094014,1972.97,1.31187e+10
1742540733942,1972.13,1.29823e+10
1742544108837,1974.03,1.14058e+10
1742547896426,1974.29,1.21531e+10
1742551279942,1968.11,1.20949e+10
1742555034215,1967.51,1.0044e+10
1742558968351,1967.22,1.18671e+10
1742562291629,1942.8,1.22042e+10
1742565862016,1954.59,1.18408e+10
1742569235152,1951.32,1.20854e+10
1742573352458,1947.18,1.11677e+10
1742576979922,1961.31,1.07215e+10
1742580278141,1968.24,9.98012e+09
1742584177523,1967.15,1.02173e+10
1742587479781,1973.73,8.37196e+09
1742591090433,1975.73,1.02158e+10
1742594690668,1975.22,1.02704e+10
1742598332897,1965.7,8.97936e+09
1742601896492,1964.53,9.89011e+09
1742605500119,1978.93,9.85281e+09
1742609986161,1979.49,9.91243e+09
1742612944766,1981.06,9.90254e+09
1742616562438,1985.32,9.646e+09
1742620175703,1987.52,9.67686e+09
1742623496990,1986.02,9.67047e+09
1742627094983,1988.25,9.46689e+09
1742630685382,1984.39,9.48746e+09
1742634430595,1988.63,8.08604e+09
1742637830178,1996.83,9.57777e+09
1742641487670,1995.97,9.25206e+09
1742645050893,1989.03,8.96645e+09
1742648694648,1994.55,8.52415e+09
1742652317546,1989.31,8.00808e+09
1742655670106,1984.45,7.53726e+09
1742659305778,1986.63,7.34845e+09
1742663139226,1984.8,6.95575e+09
1742666447174,1992.52,6.79224e+09
1742670289498,1995.8,6.54907e+09
1742673886160,1995.14,6.33246e+09
1742677488915,1992.79,6.31542e+09
1742681191631,1986.24,5.40799e+09
1742684696446,1984.57,6.00769e+09
1742688297725,1980.46,6.18426e+09
